0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:31:44 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 960
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:31:49 +0900] "POST /final_mvc/commentWrite.co HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:31:50 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 1160
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:31:55 +0900] "POST /final_mvc/commentWrite.co HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:31:56 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 1173
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:31:58 +0900] "GET /final_mvc/list.co?qna_num=8&page=2 HTTP/1.1" 200 375
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:32:00 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 1173
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:32:07 +0900] "GET /final_mvc/list.co?qna_num=8&page=2 HTTP/1.1" 200 375
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:32:12 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 1173
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:33:52 +0900] "POST /final_mvc/commentWrite.co HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:33:53 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 1263
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:35:09 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 5538
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:35:09 +0900] "GET /final_mvc/resources/css/comment.css HTTP/1.1" 200 979
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:35:09 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 1263
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:35:11 +0900] "GET /final_mvc/list.co?qna_num=8&page=2 HTTP/1.1" 200 575
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:35:12 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 1263
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:35:14 +0900] "GET /final_mvc/list.co?qna_num=8&page=2 HTTP/1.1" 200 575
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:35:15 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 1263
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:35:24 +0900] "GET /final_mvc/list.co?qna_num=8&page=2 HTTP/1.1" 200 575
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:35:26 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 1263
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:39:57 +0900] "GET /final_mvc/boardRead.bo?qna_num=8 HTTP/1.1" 200 5909
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:39:57 +0900] "GET /final_mvc/resources/css/comment.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:39:57 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 1263
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:39:58 +0900] "GET /final_mvc/list.co?qna_num=8&page=2 HTTP/1.1" 200 575
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:39:59 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 1263
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:40:48 +0900] "POST /final_mvc/commentWrite.co HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [07/Jan/2022:11:40:48 +0900] "GET /final_mvc/list.co?qna_num=8&page=1 HTTP/1.1" 200 1256
